Number of vertices;Depth of tree;Are isomorphic;Time [ms]
2380;300;false;11538
1780;286;false;6678
2780;286;false;15196
2420;140;false;12306
1550;153;false;9706
2040;286;false;8824
1290;126;false;3420
2850;193;false;30112
2210;206;false;10180
1150;206;false;2722
1050;246;false;2306
1390;206;false;4018
1700;233;false;11978
1230;260;false;3190
1800;206;false;6786
2620;233;false;26260
2590;140;false;13790
1600;286;false;5380
1270;180;false;3312
2370;153;false;23394
1280;206;false;3430
1330;166;false;3612
1980;300;false;8142
2150;193;false;18642
1040;260;false;2252
2700;220;false;14350
1800;273;false;13228
1930;153;false;15132
1010;113;false;4232
1800;166;false;6690
3000;180;false;17208
1670;126;false;5640
1670;206;false;5852
1490;113;false;8912
1410;206;false;4142
1590;180;false;5094
2600;300;false;13686
1290;260;false;4196
2220;193;false;20712
1680;140;false;5742
1860;206;false;7288
1600;153;false;10364
2450;126;false;11132
1210;220;false;3048
2030;260;false;9160
1810;126;false;6456
1930;233;false;15158
2140;273;false;19146
2870;206;false;16062
1150;140;false;2726
2390;166;false;11226
2330;246;false;10790
1760;260;false;6656
1380;140;false;3872
2860;140;false;16286
1530;286;false;4758
1910;140;false;7114
1900;286;false;7628
2100;220;false;8958
2320;246;false;10604
2280;300;false;9984
1400;233;false;7944
2280;206;false;11004
1970;206;false;8132
1260;220;false;3254
1640;300;false;5638
1280;180;false;3446
1950;166;false;8000
2460;193;false;23740
2980;206;false;17492
2290;220;false;10194
2680;180;false;13866
1580;233;false;10082
1110;206;false;2494
2210;153;false;19880
2780;140;false;14812
1780;153;false;13154
1720;220;false;6182
2430;233;false;22974
2550;220;false;12304
1460;246;false;5288
2790;286;false;15550
1090;233;false;4760
2680;300;false;14316
1810;206;false;6826
1690;193;false;11668
1210;246;false;3104
1290;233;false;6638
2780;300;false;15368
1720;180;false;5724
2370;206;false;11990
3000;273;false;34048
2270;113;false;20788
1010;260;false;2196
1090;193;false;4784
1140;206;false;2690
1820;233;false;13486
1460;260;false;4462
2230;140;false;9724
2590;260;false;14076
2870;300;false;16120
1520;300;false;4856
1500;233;false;9236
1190;273;false;5882
2620;273;false;26490
2940;233;false;34416
1140;153;false;5178
1480;233;false;9042
2930;193;false;32404
1490;126;false;4476
1420;126;false;4134
1130;286;false;2662
2390;246;false;10842
1690;233;false;11572
1210;206;false;3036
1440;300;false;4278
1350;153;false;7280
2450;300;false;12076
1040;286;false;2176
2250;300;false;10422
1150;273;false;5338
1610;140;false;5074
2630;260;false;14534
1130;260;false;2674
1940;233;false;15150
2150;273;false;18978
2370;180;false;11700
2400;246;false;10954
2500;140;false;12282
1330;260;false;4230
2960;260;false;16872
1530;206;false;4842
2580;246;false;12906
2750;300;false;14766
1770;193;false;12720
1540;206;false;4852
1380;113;false;7478
1910;113;false;14486
2340;140;false;10802
1390;233;false;7876
2560;260;false;14708
2520;126;false;11876
2300;286;false;10340
1120;286;false;2608
2960;153;false;33160
2500;166;false;12476
1710;206;false;6032
2750;113;false;29230
2560;233;false;25472
1200;246;false;2956
1400;220;false;4066
1170;260;false;2972
1510;180;false;4638
2640;300;false;14062
2850;166;false;15930
1560;233;false;9996
2500;300;false;12228
2230;153;false;20334
2040;166;false;8556
1770;246;false;7072
2340;273;false;21914
2860;260;false;15976
1910;260;false;8682
2380;246;false;11002
2950;166;false;17332
1220;300;false;3204
1730;140;false;6114
2130;140;false;8964
2410;153;false;22902
1560;206;false;5118
2570;166;false;12894
1950;140;false;7700
2560;180;false;12488
1310;260;false;4166
2900;300;false;16182
1690;246;false;5884
1650;180;false;5764
1980;180;false;8336
1080;260;false;2520
1320;220;false;3554
2520;273;false;25424
2260;300;false;9896
2240;286;false;10978
2470;166;false;12272
1290;286;false;3556
2570;260;false;14314
2190;246;false;9820
3000;206;false;17352
1470;286;false;4628
1810;260;false;7048
1130;233;false;5262
2070;206;false;8978
1910;300;false;7482
1110;180;false;2494
2730;153;false;27796
2030;300;false;8580
1430;126;false;4114
2370;220;false;10272
1790;140;false;6448
2900;180;false;15876
1010;126;false;2094
1620;300;false;5424
2530;260;false;14102
1790;260;false;6928
1660;113;false;11174
2210;140;false;9946
1780;220;false;6582
2200;260;false;11236
1930;273;false;15204
1410;260;false;4218
1810;113;false;13070
1430;193;false;8262
2940;113;false;32322
2660;140;false;13730
1620;193;false;10988
1050;300;false;2244
1970;273;false;15772
1090;286;false;2526
1130;193;false;5268
1500;180;false;4608
1310;273;false;6982
2350;260;false;11396
2720;206;false;14440
1120;166;false;2502
2960;286;false;16798
2440;126;false;11378
2440;246;false;11794
2810;286;false;15738
2530;113;false;24018
1110;260;false;2670
1470;260;false;4628
1260;300;false;3340
2800;126;false;14874
2330;260;false;11658
1460;193;false;8632
2600;220;false;12876
1670;113;false;10986
2690;153;false;27094
2030;180;false;8752
2840;153;false;30744
1600;206;false;5226
1680;113;false;11484
1060;286;false;2352
1450;193;false;8448
1250;180;false;3280
2020;233;false;16556
2580;273;false;26220
1950;220;false;7804
1710;233;false;12026
2770;233;false;30204
1260;246;false;3902
2930;126;false;16652
1780;193;false;12760
1070;206;false;2244
1200;126;false;2988
2030;220;false;8402
2640;233;false;26878
2710;206;false;14288
2050;180;false;8598
1300;140;false;3454
2900;260;false;16082
1850;233;false;13948
1550;246;false;5330
1900;180;false;7276
2750;260;false;14608
2990;153;false;32990
1570;166;false;4860
2510;220;false;12594
2780;180;false;15074
2930;246;false;16632
2980;113;false;32912
2390;260;false;11872
2460;273;false;24524
1830;166;false;6904
2690;300;false;14312
2040;220;false;8662
1130;113;false;5140
1590;153;false;10192
1540;166;false;4706
2220;206;false;10120
2450;233;false;23868
2450;206;false;11164
2490;126;false;12052
2930;153;false;32078
1200;260;false;3078
1970;113;false;15428
1430;286;false;4208
2560;220;false;13102
1030;220;false;2260
1660;153;false;11232
2950;113;false;32036
2170;273;false;19722
2890;300;false;15914
2020;126;false;8316
1450;246;false;5794
1100;113;false;4750
1980;166;false;7836
1600;273;false;10454
1400;246;false;3948
2810;166;false;15502
1500;260;false;4650
1990;126;false;7994
1350;300;false;3620
1250;193;false;6294
1060;180;false;2272
1370;206;false;3916
2160;193;false;19498
1220;113;false;6010
2750;180;false;14554
2940;126;false;17040
1530;300;false;4872
2800;286;false;15622
2680;140;false;14326
2830;273;false;31072
1960;140;false;7980
2870;273;false;32524
2400;300;false;11288
2850;153;false;31156
2060;233;false;16924
1810;220;false;6828
1280;126;false;3296
1230;233;false;6340
1040;193;false;4308
1540;260;false;5012
1050;220;false;2274
1820;220;false;6716
2810;206;false;15646
2620;166;false;13224
1330;246;false;4332
2170;153;false;18852
3000;153;false;33730
2450;113;false;23904
1970;233;false;15674
1710;153;false;11922
2600;273;false;26112
1770;113;false;12476
2610;273;false;26798
1390;193;false;7868
1350;233;false;7298
2770;180;false;15062
2520;166;false;12670
2510;260;false;14072
2910;140;false;15902
2740;206;false;15066
2620;193;false;26744
1490;286;false;4602
1300;246;false;3972
1050;233;false;4564
1550;113;false;9786
2640;206;false;13366
1180;286;false;2884
2800;206;false;15618
2430;220;false;11954
2960;233;false;34050
2510;246;false;12604
1740;273;false;12544
2590;273;false;26372
2750;233;false;29320
1650;233;false;11346
2100;166;false;9128
1860;126;false;7198
2680;233;false;27624
1190;206;false;2850
2130;233;false;18622
2670;300;false;14164
1990;113;false;15596
2340;113;false;22502
1320;180;false;3548
1210;126;false;3020
2860;166;false;16080
1290;193;false;6790
2230;300;false;9968
1980;233;false;15722
1520;166;false;4588
1650;206;false;5512
1880;193;false;14250
2060;286;false;8936
2400;286;false;12096
2280;126;false;10026
1510;140;false;4508
1030;193;false;4296
1470;153;false;8752
1860;246;false;7104
1240;113;false;6014
1940;206;false;7774
2030;193;false;16460
1890;113;false;14600
1960;260;false;8288
1880;246;false;7228
2490;300;false;12024
1270;273;false;6514
1850;206;false;7064
2650;300;false;14124
1320;260;false;3938
2840;220;false;15742
2720;233;false;28402
1770;206;false;6602
1990;246;false;8286
2910;193;false;31222
1480;260;false;4752
1480;246;false;5168
2300;206;false;10700
1990;220;false;8236
1140;140;false;2628
1780;126;false;6480
1540;300;false;4860
1670;180;false;5878
2430;286;false;12242
2470;220;false;12544
2470;180;false;11274
2520;113;false;24984
1610;153;false;10662
1060;220;false;2398
2380;220;false;10496
1790;180;false;6602
2240;126;false;9984
1770;233;false;12902
2090;233;false;17750
1520;233;false;9462
1140;300;false;2746
1890;273;false;14472
1960;126;false;7924
2140;180;false;9502
1740;246;false;7106
2280;153;false;20952
1170;193;false;5508
2880;166;false;15930
1640;153;false;10890
2610;166;false;13716
2460;286;false;12008
1430;180;false;4202
1160;140;false;2780
1270;113;false;6586
2120;300;false;9686
2000;180;false;8160
1380;233;false;7746
1250;206;false;3312
1650;273;false;10948
2240;220;false;10678
2850;300;false;15656
1800;140;false;6616
2690;193;false;28024
2890;113;false;31704
1380;180;false;3916
1080;220;false;2446
2320;193;false;23462
2800;166;false;14992
2880;113;false;31218
1820;206;false;7118
2850;246;false;16270
2610;113;false;26112
1930;206;false;7742
2440;300;false;11910
1600;140;false;5336
2210;220;false;9576
2490;206;false;11858
2090;193;false;17978
1690;113;false;11534
1840;286;false;7062
2190;180;false;10030
1630;233;false;10990
1560;220;false;5064
1670;260;false;6016
1900;206;false;7562
2550;246;false;12448
2300;300;false;11152
1880;233;false;14122
2500;193;false;23748
2730;206;false;15128
2170;300;false;10374
2240;273;false;20506
1730;246;false;6394
1940;113;false;15240
1570;113;false;9800
1160;246;false;2864
1200;286;false;2922
1630;286;false;5464
1370;220;false;3914
2460;166;false;11392
2190;113;false;18938
1770;300;false;6492
2050;113;false;17028
2320;233;false;21060
2620;286;false;13540
2070;220;false;8520
1950;193;false;15394
1930;140;false;7318
1600;166;false;5372
1800;286;false;6848
1170;153;false;5466
2280;180;false;10400
1950;126;false;7804
2430;166;false;12242
2310;220;false;10082
1250;220;false;3192
2160;180;false;9762
2690;233;false;28286
2980;153;false;33072
2910;273;false;31622
1630;166;false;5442
2030;126;false;8480
2690;166;false;13960
1340;220;false;3758
1670;140;false;5620
1790;246;false;7198
1480;180;false;4582
2930;233;false;36044
1760;206;false;6398
1150;113;false;5210
2000;206;false;8292
1550;180;false;4938
2810;180;false;15258
2040;126;false;8342
2530;126;false;12618
2620;246;false;13886
2180;153;false;20350
2580;233;false;25624
2270;260;false;12006
1680;300;false;5864
2560;206;false;12888
1300;206;false;3400
1040;300;false;2288
2710;180;false;14628
1680;206;false;5762
2060;260;false;9918
1090;206;false;2366
2860;246;false;15842
1600;180;false;5206
2820;286;false;15538
1900;273;false;14750
2570;220;false;12682
2650;126;false;14154
2260;180;false;10810
1550;206;false;4940
1590;233;false;10348
1230;126;false;3156
2010;113;false;16366
2850;260;false;15870
2960;273;false;33082
2990;193;false;32810
2740;113;false;27880
2810;126;false;15268
1600;233;false;10392
2020;206;false;8566
1550;193;false;9572
2640;273;false;26898
1850;180;false;6984
2940;260;false;16904
1740;286;false;6124
2300;140;false;10784
1450;180;false;4444
2890;180;false;15696
1610;233;false;10588
2970;166;false;17098
2400;260;false;13702
2310;180;false;10996
1770;126;false;6402
1840;206;false;7106
2180;260;false;11730
2360;140;false;12054
2110;126;false;9074
2390;193;false;21764
1130;206;false;2638
1420;206;false;4224
1310;180;false;3578
2220;286;false;10774
1690;300;false;6054
2290;273;false;22098
2830;300;false;15506
2980;233;false;36680
2530;300;false;12866
2720;193;false;27570
1220;260;false;3190
2680;113;false;26842
1810;233;false;13192
1930;260;false;9264
1730;273;false;12102
1650;260;false;5812
1090;260;false;2606
2930;273;false;32728
1940;166;false;7674
1640;246;false;5582
2380;206;false;11808
2920;233;false;35124
1470;233;false;8692
1840;246;false;7170
2150;260;false;10344
2550;153;false;25012
1060;233;false;4628
2890;193;false;32056
2280;233;false;20650
1040;233;false;4394
1160;153;false;5300
1470;126;false;4362
1140;193;false;5290
1360;153;false;7328
2030;233;false;16872
2080;113;false;17520
2660;193;false;27034
2130;260;false;10976
2400;180;false;11588
2070;113;false;17210
1950;180;false;7810
2010;153;false;16492
1040;140;false;2162
1460;140;false;4374
2730;246;false;15890
1550;220;false;4830
1010;166;false;2070
2770;193;false;28970
1100;193;false;4832
2690;286;false;14334
2390;180;false;11510
1500;193;false;9226
2880;193;false;32928
1920;153;false;14978
2080;220;false;8976
1080;246;false;2476
2290;126;false;11332
2890;220;false;15930
1560;166;false;4780
2440;193;false;22112
1600;193;false;10686
3000;220;false;17444
2340;260;false;10498
2650;220;false;14304
2180;300;false;10590
2000;140;false;8180
1190;166;false;2862
1680;126;false;5758
2250;286;false;10104
2050;300;false;8538
2620;140;false;13298
2470;140;false;12248
2200;206;false;10310
1630;180;false;5446
1410;273;false;8100
2100;113;false;17762
1780;113;false;12766
1060;300;false;2350
1120;140;false;2560
1310;246;false;4088
2060;273;false;17226
1170;300;false;2968
1650;126;false;5524
2330;206;false;11440
2550;233;false;25146
1340;246;false;4308
2400;220;false;10370
2980;273;false;33092
1110;140;false;2534
2180;246;false;9994
2670;180;false;14908
1840;113;false;13604
1310;126;false;3480
1580;286;false;5078
2830;193;false;30962
2980;180;false;16844
2700;193;false;27094
1860;166;false;7038
1360;206;false;3824
2480;126;false;11658
2200;220;false;10576
2460;300;false;12000
2280;140;false;10368
2990;273;false;33958
1390;113;false;7730
2110;166;false;8986
2990;260;false;17000
1990;273;false;15972
2380;193;false;21494
2250;206;false;10064
1240;300;false;3238
2060;126;false;8994
2630;220;false;13880
1450;113;false;8232
2040;273;false;16358
2390;220;false;10432
2060;220;false;8448
1110;193;false;4868
2660;300;false;13986
2860;286;false;15522
1380;166;false;3926
2060;246;false;9280
2930;260;false;16454
1970;260;false;8222
2110;233;false;17892
2900;166;false;15974
2510;286;false;12264
1160;286;false;2734
2130;180;false;9222
2670;140;false;14178
1320;273;false;7142
1340;126;false;3592
1250;153;false;6178
2860;153;false;31934
1910;233;false;15098
2520;233;false;24230
2130;153;false;18152
1920;220;false;7716
1200;153;false;5694
1040;166;false;2224
1380;300;false;3906
2710;220;false;14886
2730;113;false;28618
2370;113;false;22492
1390;260;false;4230
2100;206;false;9214
2450;220;false;11542
2780;260;false;14566
1760;273;false;12782
1350;113;false;7372
2750;140;false;14746
1950;286;false;7778
2210;193;false;19956
1050;126;false;2204
1070;273;false;4664
2610;153;false;25916
1480;113;false;8938
1340;193;false;7288
2870;233;false;34780
1830;260;false;7038
1570;300;false;5260
1140;273;false;5440
1850;153;false;14020
2530;233;false;24792
1690;166;false;5766
1140;286;false;2668
2330;233;false;21918
1670;286;false;5850
2030;273;false;16890
2240;206;false;10604
2870;140;false;16058
2640;126;false;13544
2790;113;false;29066
2970;193;false;32926
2040;193;false;16596
2440;220;false;11534
1860;233;false;13930
1330;300;false;3708
1450;166;false;4276
2260;140;false;10606
2790;233;false;30618
1860;286;false;7436
3000;113;false;33990
2830;260;false;15902
2450;140;false;12406
2840;206;false;15494
1190;233;false;5588
2740;300;false;14432
1420;300;false;4268
1660;126;false;5692
2440;180;false;11488
2790;193;false;29908
1160;193;false;5354
2100;193;false;17982
1210;260;false;3204
1170;273;false;5632
2190;206;false;9966
2470;113;false;25360
1120;206;false;2586
1120;300;false;2700
1090;113;false;4680
2840;273;false;30716
1240;260;false;3320
2340;246;false;10884
2490;246;false;12150
2530;273;false;24326
2300;166;false;9550
1920;206;false;7608
2220;140;false;10260
1870;140;false;7070
3000;300;false;17206
1880;273;false;14088
1410;193;false;8006
2340;206;false;11636
1790;166;false;6530
2620;206;false;13222
2640;140;false;13726
1690;286;false;5944
2540;140;false;12490
2530;206;false;12374
1770;140;false;6204
1190;140;false;2860
2970;180;false;16714
2050;246;false;8810
2300;246;false;10014
1630;193;false;10970
2830;113;false;31182
1760;233;false;12518
1490;220;false;4764
1700;286;false;6072
2610;180;false;13176
1460;126;false;4246
2210;246;false;10282
2820;193;false;30472
2960;166;false;17142
1380;153;false;7728
1410;286;false;4152
1170;246;false;2852
2240;166;false;9970
1660;300;false;5622
1320;140;false;3532
2630;246;false;14010
2110;220;false;9094
1460;286;false;4482
1570;180;false;4980
1720;286;false;6160
2280;193;false;22590
2110;193;false;18020
1280;300;false;3432
2120;180;false;9136
1450;300;false;4486
1460;206;false;4230
2660;246;false;13542
2020;140;false;8504
2620;260;false;14720
1530;233;false;9578
1640;260;false;5586
1510;113;false;9312
2640;193;false;26522
1760;180;false;6510
1170;206;false;2860
1920;166;false;7468
1990;300;false;7974
2420;273;false;23670
1090;273;false;4936
1100;126;false;2478
2350;220;false;10532
1590;193;false;10170
1160;166;false;2808
2430;273;false;23224
1240;193;false;6448
1600;246;false;6034
2480;273;false;23474
2770;206;false;14472
2320;220;false;10042
2310;166;false;9978
2310;246;false;10462
2800;113;false;29342
2400;193;false;21442
1700;113;false;11666
2090;153;false;17484
1420;273;false;8150
2270;153;false;21030
2560;193;false;25082
1570;140;false;4996
1040;273;false;4602
1830;153;false;13618
2230;246;false;10250
2870;126;false;15650
1030;140;false;2108
1050;153;false;4330
1220;246;false;3148
2410;180;false;11622
1710;193;false;12066
1550;286;false;4868
2740;153;false;28574
1930;180;false;7606
2930;206;false;16400
1630;140;false;5578
2970;300;false;16862
1590;273;false;10276
1680;260;false;6022
2450;193;false;23836
1230;153;false;5984
1030;286;false;2308
1970;246;false;8154
2090;300;false;8938
1880;153;false;14240
2650;166;false;13546
1980;113;false;15522
1920;193;false;15024
1290;113;false;6676
1710;140;false;6026
1440;206;false;4160
1770;260;false;6680
1850;260;false;7670
2410;206;false;11710
1740;300;false;6412
2950;140;false;16872
1910;206;false;7706
1470;220;false;4676
2190;166;false;9610
2420;180;false;11316
2900;220;false;16008
2050;193;false;16734
2010;206;false;8304
2850;273;false;30946
1480;166;false;4674
1170;126;false;2818
2900;140;false;16276
1890;233;false;14568
1540;233;false;9408
1590;113;false;10054
2140;166;false;9466
1440;233;false;8408
2670;153;false;27138
1870;220;false;7196
2950;286;false;17294
2120;246;false;9270
2890;233;false;32892
2360;126;false;11226
1700;246;false;6194
2510;206;false;11754
2720;153;false;28350
2880;220;false;16364
1140;180;false;2708
1840;180;false;6926
2040;233;false;17020
1340;273;false;7290
2780;246;false;15150
1620;153;false;10972
1480;286;false;4668
1100;220;false;2482
1620;233;false;10804
1920;140;false;7432
1760;113;false;12390
1130;300;false;2710
2720;260;false;15322
2530;193;false;23984
2410;140;false;12294
1490;300;false;4734
1490;166;false;4428
2700;113;false;27992
1290;220;false;3430
2790;140;false;15054
2060;166;false;8830
1540;126;false;4864
1350;193;false;7416
1320;286;false;3638
1240;180;false;3242
2320;260;false;12530
1140;233;false;5192
1940;260;false;9116
2430;180;false;11394
1080;126;false;2380
1450;273;false;8426
1970;126;false;8192
2880;140;false;16204
2430;300;false;11908
2010;140;false;8012
1110;273;false;5004
2710;273;false;28392
2780;220;false;14920
1080;113;false;4558
1180;246;false;2910
1560;153;false;9802
1420;113;false;8128
1880;113;false;14300
1890;260;false;9072
2710;233;false;28528
1580;260;false;5328
1440;126;false;4204
2470;233;false;23268
1650;300;false;5792
1440;246;false;5014
1700;140;false;5736
2270;166;false;10658
1580;166;false;4950
2080;260;false;10732
1650;246;false;5880
1960;246;false;7812
2710;246;false;14702
1980;220;false;8078
1620;286;false;5690
1740;180;false;6246
2460;126;false;11584
1610;126;false;5286
2310;286;false;10560
1040;153;false;4208
1580;153;false;10102
1110;300;false;2558
2050;233;false;16948
1810;300;false;6858
1200;113;false;5756
2550;286;false;12462
2140;300;false;9806
2980;140;false;17220
2120;193;false;18130
1820;260;false;7228
2420;206;false;11410
1970;220;false;7812
1020;113;false;4008
1600;126;false;5246
1030;126;false;2140
2530;220;false;12714
1800;233;false;13442
1180;193;false;5594
2540;300;false;12904
1350;220;false;3746
2790;260;false;14920
2000;300;false;8294
1620;246;false;5562
1070;113;false;4486
2490;260;false;14868
2080;246;false;9336
1750;233;false;12370
2710;153;false;27990
1360;193;false;7402
1340;260;false;4370
1420;220;false;4358
1180;233;false;5622
2930;220;false;16454
1210;113;false;5952
1900;140;false;7280
1480;206;false;4386
2440;260;false;12570
2730;166;false;14522
1930;113;false;14850
1240;220;false;3118
1920;260;false;10018
2140;140;false;9090
2750;273;false;30160
1480;220;false;4774
2440;153;false;22084
1730;153;false;12472
2310;153;false;21442
1180;126;false;2854
1470;166;false;4452
1910;153;false;14876
2810;246;false;16316
2170;220;false;9944
2350;206;false;11684
2740;193;false;28318
1830;180;false;6654
2650;286;false;14796
1240;233;false;6274
1720;113;false;12158
1130;126;false;2636
1980;140;false;7972
1990;153;false;15664
2570;126;false;11744
2140;220;false;9524
1890;126;false;7254
2360;180;false;11674
2490;220;false;12280
2810;233;false;31486
2240;193;false;21520
2350;153;false;23334
2750;153;false;29024
1250;166;false;3084
2940;206;false;16798
2650;233;false;26792
2540;260;false;13808
2740;140;false;14700
1850;113;false;13662
1530;246;false;5642
2190;153;false;18790
1070;166;false;2380
1350;273;false;7440
1310;300;false;3588
1700;193;false;11810
2760;153;false;28676
1390;300;false;3996
1790;286;false;6688
2680;206;false;14044
1680;273;false;11286
1230;140;false;3046
1210;166;false;3002
2230;193;false;21240
1540;140;false;5000
1300;220;false;3680
1080;273;false;4832
1690;153;false;11492
2030;140;false;8290
2310;273;false;21714
1810;166;false;6692
1950;233;false;15756
1760;300;false;6392
2540;220;false;13028
1860;153;false;13802
1820;113;false;13312
1270;260;false;3568
2250;193;false;22222
1140;260;false;2812
1300;273;false;6774
1550;126;false;4832
1850;273;false;13754
1500;206;false;4702
1080;193;false;4620
1170;166;false;2774
2830;246;false;16050
1790;300;false;6534
2950;233;false;33998
2130;246;false;9552
2690;180;false;14390
1180;180;false;2928
1830;193;false;13948
2010;286;false;8422
1010;153;false;4068
2000;126;false;8204
2960;220;false;16404
2550;206;false;12788
2030;153;false;16376
2840;180;false;16160
2130;286;false;9060
2150;300;false;9406
1510;126;false;4590
1880;126;false;7394
2760;126;false;14446
2080;140;false;8716
2470;126;false;12104
1790;206;false;6716
1870;193;false;14300
1770;220;false;6534
1470;300;false;4454
2730;140;false;14400
1680;286;false;5958
2170;193;false;19144
2870;153;false;32048
2290;206;false;10958
1790;153;false;12834
1100;300;false;2644
1870;273;false;14174
2610;300;false;13912
1020;193;false;4246
1030;233;false;4224
2630;180;false;13942
1270;126;false;3208
1020;233;false;4214
2950;153;false;31808
2920;206;false;16168
2990;140;false;17414
2390;153;false;23040
2860;180;false;15888
2510;140;false;12418
2160;220;false;9452
2580;286;false;12964
1500;113;false;9206
2190;193;false;20024
2230;206;false;10164
1890;180;false;7202
2910;126;false;16056
1220;180;false;2992
1390;166;false;4096
1970;300;false;8044
2610;246;false;13072
2500;260;false;14974
2680;286;false;14394
2050;206;false;8942
1430;153;false;8166
2490;180;false;11220
1080;140;false;2378
1480;193;false;8806
1060;273;false;4514
1720;206;false;6094
2020;193;false;16218
2070;166;false;8966
1030;273;false;4342
2910;113;false;31454
2700;206;false;14230
2520;246;false;12956
2890;286;false;16680
2730;286;false;14502
2500;126;false;12212
1640;193;false;11216
2350;233;false;20742
2190;140;false;10036
1390;140;false;3952
1570;126;false;4984
2660;260;false;14262
2720;180;false;14338
1420;140;false;4064
2570;206;false;13116
1540;193;false;9632
2260;126;false;10872
2940;246;false;17140
1490;233;false;9034
1210;286;false;3022
1750;260;false;6486
1540;180;false;4852
2160;153;false;18918
1690;140;false;5812
2600;193;false;25740
2430;153;false;22258
1270;206;false;3370
1250;286;false;3164
1210;140;false;2954
1230;220;false;3118
2570;113;false;25308
1990;233;false;16086
2080;206;false;9168
1090;246;false;2526
1330;180;false;3708
1230;300;false;3184
1260;153;false;6310
1580;193;false;10260
2200;113;false;19464
1370;113;false;7446
2890;273;false;31788
1410;233;false;7932
1630;273;false;11166
2270;220;false;11148
1560;140;false;5028
2380;180;false;11448
2330;220;false;10314
1660;220;false;5800
2640;220;false;13798
2490;166;false;12066
1200;300;false;3076
2940;166;false;16656
2850;206;false;15710
2110;206;false;9266
1100;273;false;5052
1990;286;false;8374
2810;113;false;30160
1150;193;false;5240
2080;180;false;8898
1050;273;false;4680
1820;126;false;6806
2920;220;false;16460
2410;246;false;10754
2530;286;false;12428
2040;113;false;16448
2500;113;false;23574
1730;260;false;6380
1330;220;false;3602
1930;193;false;15024
1680;193;false;11750
2090;166;false;9254
2990;220;false;17426
1640;140;false;5508
1970;180;false;7822
2590;246;false;13412
2900;113;false;32052
2320;113;false;21566
2660;113;false;26838
1850;140;false;6892
1610;193;false;10736
1340;166;false;3660
1370;126;false;3874
2170;166;false;9498
2060;300;false;8830
2770;153;false;29456
1690;126;false;5992
2830;286;false;15422
2710;260;false;14618
3000;140;false;17122
2160;246;false;9678
2850;140;false;16150
1940;126;false;7714
2500;286;false;12348
1490;140;false;4454
1370;300;false;3828
1680;180;false;5782
1710;286;false;5888
2920;273;false;32990
2990;126;false;17134
1950;300;false;7964
2570;180;false;13292
1280;193;false;6608
2650;140;false;14172
2820;206;false;15172
2430;260;false;12746
2510;300;false;12798
1550;273;false;9820
2960;193;false;32198
1870;246;false;7096
1200;233;false;5884
1930;286;false;7666
2910;233;false;34078
2630;286;false;13432
1670;233;false;11304
1440;286;false;4270
2510;273;false;24144
1620;206;false;5172
1380;206;false;3778
2370;286;false;11186
1560;260;false;5478
1150;220;false;2736
2560;273;false;25742
1990;166;false;8280
1180;220;false;2852
1200;273;false;6016
2060;153;false;17208
2270;126;false;10616
1100;153;false;4858
2880;233;false;32918
2800;246;false;16202
2900;273;false;31924
2510;126;false;12460
2440;286;false;12184
2970;126;false;16732
2490;233;false;24096
1880;166;false;7312
1760;166;false;6280
1930;126;false;7652
1060;153;false;4450
2100;300;false;9440
1860;273;false;13990
2720;246;false;15162
1210;273;false;6064
2390;273;false;22170
2290;140;false;10678
2590;193;false;25366
2670;220;false;14594
2210;273;false;20484
1820;193;false;13358
2110;180;false;9158
2410;126;false;11548
2600;113;false;25730
2300;233;false;20766
2960;206;false;17018
1920;180;false;7868
1230;166;false;3142
2050;286;false;8938
1880;286;false;7370
2680;166;false;13940
1770;286;false;6596
1590;260;false;5726
1750;206;false;6488
2950;273;false;33340
2470;273;false;23784
1750;300;false;6130
1550;260;false;5030
1770;180;false;6390
2440;233;false;23446
2340;220;false;10464
1400;260;false;4038
1080;206;false;2350
2830;166;false;15538
2040;246;false;8528
1570;233;false;10102
2890;246;false;16650
2880;206;false;16202
2780;113;false;30358
1780;246;false;7374
2090;246;false;9178
2940;193;false;31996
2720;286;false;14390
2920;193;false;31716
1730;300;false;6204
2540;113;false;24194
2520;193;false;24862
1900;300;false;7372
1200;220;false;2944
1310;113;false;6848
1270;246;false;3718
1640;166;false;5610
1430;260;false;4402
2920;113;false;31856
1370;246;false;4484
2730;180;false;14578
2310;113;false;21414
2350;113;false;22278
2860;300;false;15800
1110;246;false;2628
2020;260;false;8156
1700;206;false;5838
1170;140;false;2722
1700;300;false;5984
2010;260;false;8300
1760;193;false;12700
2150;286;false;9994
2420;233;false;23398
2480;180;false;11254
1260;286;false;3288
1870;126;false;7312
1750;140;false;6442
2200;180;false;10422
1370;153;false;7536
2100;233;false;17638
1890;246;false;7534
2570;233;false;25254
1280;246;false;3786
1720;300;false;6234
1810;246;false;6908
1920;273;false;15162
2120;286;false;9994
3000;246;false;17544
2540;180;false;12544
2020;180;false;8314
1460;273;false;8638
2440;206;false;11814
1900;153;false;14494
1080;300;false;2402
1760;220;false;6472
2860;233;false;31668
2290;113;false;21072
2790;273;false;30966
1750;193;false;12476
2480;206;false;12058
2870;166;false;15806
2140;246;false;9420
1040;206;false;2176
1670;273;false;11522
2480;193;false;23342
1070;220;false;2356
2880;286;false;16286
2880;300;false;16334
2650;113;false;26642
2530;180;false;12928
2180;193;false;19388
2200;140;false;9874
2990;233;false;38102
2840;140;false;15506
